支付者UIN,使用者UIN,操作者UIN,产品名称,子产品名称,计费模式,交易类型,订单ID,交易ID,关联单据ID,扣费时间,开始使用时间,结束使用时间,资源ID,实例名称,实例类型,配置属性,项目名称,国内国际,地域,可用区,组件类型,组件名称,价格属性,刊例价,优惠后单价,价格单位,用量,用量单位,使用时长,时长单位,原始用量/时长,抵扣用量/时长(含资源包),原价(元),预留实例抵扣原价(元),预留实例抵扣时长,节省计划抵扣金额,节省计划抵扣率,节省计划抵扣原价(元),折扣率,混合折扣率,优惠后总价(元),优惠券支付(元),赠送金支付(元),分成金支付(元),现金支付(元),备注属性,计算规则说明,计费规则,产品编码,子产品编码,组件类型编码,组件编码,账单记录ID,地域编码,可用区编码,优惠对象,优惠类型,优惠内容,账单月
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143225618352	","","2026-08-18 18:09:30","2026-08-18 15:00:00","2026-08-18 15:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","2362.30000000","1000token","1.00000000","小时","-","-","47.24600000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","47.24600000","0.00000000","0.00000000","0.00000000","47.24600000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2089657414974062594","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143395272952	","","2026-08-18 20:25:25","2026-08-18 17:00:00","2026-08-18 17:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","1.10600000","1000token","1.00000000","小时","-","-","0.11060000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.11060000","0.00000000","0.00000000","0.00000000","0.11060000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2089691940214947846","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144917975802	","","2026-08-19 17:15:40","2026-08-19 14:00:00","2026-08-19 14:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","331.28800000","1000token","1.00000000","小时","-","-","6.62576000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","6.62576000","0.00000000","0.00000000","0.00000000","6.62576000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2090006212870553603","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144917975802	","","2026-08-19 17:15:40","2026-08-19 14:00:00","2026-08-19 14:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","600.05500000","1000token","1.00000000","小时","-","-","1.20011000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","1.20011000","0.00000000","0.00000000","0.00000000","1.20011000","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2090006212870553602","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144988761462	","","2026-08-19 18:15:32","2026-08-19 15:00:00","2026-08-19 15:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","247.39400000","1000token","1.00000000","小时","-","-","0.49478800","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.49478800","0.00000000","0.00000000","0.00000000","0.49478800","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2090021323354415106","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014145059458092	","","2026-08-19 19:15:35","2026-08-19 16:00:00","2026-08-19 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","0.08900000","1000token","1.00000000","小时","-","-","0.00017800","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00017800","0.00000000","0.00000000","0.00000000","0.00017800","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2090036413982457863","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143442578562	","","2026-08-18 21:09:29","2026-08-18 18:00:00","2026-08-18 18:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","3.20200000","1000token","1.00000000","小时","-","-","0.06404000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.06404000","0.00000000","0.00000000","0.00000000","0.06404000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2089702722713952259","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260818014143442578562	","","2026-08-18 21:09:29","2026-08-18 18:00:00","2026-08-18 18:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Cache","-","0.00200000","0.00200000","元/1000token/小时","16.10800000","1000token","1.00000000","小时","-","-","0.03221600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.03221600","0.00000000","0.00000000","0.00000000","0.03221600","serialId: 893ca27ea9825066d991e332a28a7137;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_cache","2089702722713952258","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014145059458092	","","2026-08-19 19:15:35","2026-08-19 16:00:00","2026-08-19 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","0.02000000","1000token","1.00000000","小时","-","-","0.00040000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00040000","0.00000000","0.00000000","0.00000000","0.00040000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2090036413982457864","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144988761462	","","2026-08-19 18:15:32","2026-08-19 15:00:00","2026-08-19 15:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Input","-","0.02000000","0.02000000","元/1000token/小时","489.40400000","1000token","1.00000000","小时","-","-","9.78808000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","9.78808000","0.00000000","0.00000000","0.00000000","9.78808000","serialId: 8254d2055c97fb0e75adf1bdec4d3452;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_input","2090021323354415107","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014144988761462	","","2026-08-19 18:15:32","2026-08-19 15:00:00","2026-08-19 15:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","2.73600000","1000token","1.00000000","小时","-","-","0.27360000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.27360000","0.00000000","0.00000000","0.00000000","0.27360000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2090021323354415108","1","100001","","","","2026-08	"
"100048741014	","100048741014	","100048741014	","TokenHub","第三方大模型_后付费","按量计费","按量计费小时结","-	","20260819014145059458092	","","2026-08-19 19:15:35","2026-08-19 16:00:00","2026-08-19 16:59:59","kimi-k3","","-","apiKeyId:ak-20260629-132d9a7452713190701047fcf51cf2e8","默认项目","国内","华南地区（广州）","广州一区","Kimi K3","Kimi K3 Output","-","0.10000000","0.10000000","元/1000token/小时","0.54100000","1000token","1.00000000","小时","-","-","0.05410000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.05410000","0.00000000","0.00000000","0.00000000","0.05410000","serialId: 233ee7a34b327ee0832df3ba91261834;","-","","p_lmp","sp_lmp_tplm_postpay","v_lmp_tplm_postpay_kimi_k3","sv_lmp_tplm_postpay_kimi_k3_output","2090036413982457865","1","100001","","","","2026-08	"
